OA,BUAS
E00052871,E35001313
E00052872,E35001313
E00052873,E35001313
E00052874,E35001313
E00052877,E35001313
E00052879,E35001313
E00052880,E35001313
E00053132,E35001313
E00053133,E35001313
E00053134,E35001313
E00053135,E35001313
E00053136,E35001313
E00053137,E35001313
E00053138,E35001313
E00053139,E35001313
E00053140,E35001313
E00053141,E35001313
E00053142,E35001313
E00053144,E35001313
E00053145,E35001313
E00053146,E35001313
E00053147,E35001313
E00053184,E35001313
E00053148,E35001313
E00053149,E35001313
E00053151,E35001313
E00053082,E35001313
E00053152,E35001313
E00053032,E35001313
E00052982,E35001313
E00053153,E35001313
E00053154,E35001313
E00053155,E35001313
E00053156,E35001313
E00053157,E35001313
E00053158,E35001313
E00053159,E35001313
E00053160,E35001313
E00053162,E35001313
E00053163,E35001313
E00053164,E35001313
E00053165,E35001313
E00053166,E35001313
E00053167,E35001313
E00053168,E35001313
E00053169,E35001313
E00053170,E35001313
E00053171,E35001313
E00053172,E35001313
E00053173,E35001313
E00053174,E35001313
E00053175,E35001313
E00053176,E35001313
E00053177,E35001313
E00053178,E35001313
E00053179,E35001313
E00053180,E35001313
E00053181,E35001313
E00053182,E35001313
E00053234,E35001313
E00053183,E35001313
E00053235,E35001313
E00053236,E35001313
E00053185,E35001313
E00053237,E35001313
E00053238,E35001313
E00053239,E35001313
E00053240,E35001313
E00053241,E35001313
E00053242,E35001313
E00053243,E35001313
E00053244,E35001313
E00053245,E35001313
E00053246,E35001313
E00053247,E35001313
E00053248,E35001313
E00053249,E35001313
E00053250,E35001313
E00053251,E35001313
E00053252,E35001313
E00053253,E35001313
E00053254,E35001313
E00053255,E35001313
E00053256,E35001313
E00053257,E35001313
E00053258,E35001313
E00053259,E35001313
E00053260,E35001313
E00053261,E35001313
E00053262,E35001313
E00053263,E35001313
E00053264,E35001313
E00053265,E35001313
E00053266,E35001313
E00053267,E35001313
E00053268,E35001313
E00053269,E35001313
E00053270,E35001313
E00053271,E35001313
E00053272,E35001313
E00053273,E35001313
E00053274,E35001313
E00053275,E35001313
E00053276,E35001313
E00053277,E35001313
E00167318,E35001313
E00167321,E35001313
E00167323,E35001313
E00167325,E35001313
E00167326,E35001313
E00167328,E35001313
E00167329,E35001313
E00167337,E35001313
E00167339,E35001313
E00167340,E35001313
E00167342,E35001313
E00167346,E35001313
E00167348,E35001313
E00053186,E35001313
E00053033,E35001313
E00053187,E35001313
E00053188,E35001313
E00053189,E35001313
E00053190,E35001313
E00053191,E35001313
E00053192,E35001313
E00053193,E35001313
E00053194,E35001313
E00053195,E35001313
E00053197,E35001313
E00053198,E35001313
E00053199,E35001313
E00053200,E35001313
E00053201,E35001313
E00053202,E35001313
E00053203,E35001313
E00053204,E35001313
E00053205,E35001313
E00053206,E35001313
E00053207,E35001313
E00053208,E35001313
E00053209,E35001313
E00053210,E35001313
E00053211,E35001313
E00053212,E35001313
E00053213,E35001313
E00053214,E35001313
E00053215,E35001313
E00053216,E35001313
E00053217,E35001313
E00053218,E35001313
E00053219,E35001313
E00053220,E35001313
E00053221,E35001313
E00053222,E35001313
E00053223,E35001313
E00053224,E35001313
E00053225,E35001313
E00053226,E35001313
E00053227,E35001313
E00053228,E35001313
E00053229,E35001313
E00053230,E35001313
E00053231,E35001313
E00053232,E35001313
E00053233,E35001313
E00053034,E35001313
E00053035,E35001313
E00053036,E35001313
E00053037,E35001313
E00053038,E35001313
E00053039,E35001313
E00053040,E35001313
E00053083,E35001313
E00053041,E35001313
E00053042,E35001313
E00053043,E35001313
E00053044,E35001313
E00053045,E35001313
E00053046,E35001313
E00053047,E35001313
E00053048,E35001313
E00053049,E35001313
E00053050,E35001313
E00053051,E35001313
E00053052,E35001313
E00053053,E35001313
E00053054,E35001313
E00053055,E35001313
E00053056,E35001313
E00053057,E35001313
E00053058,E35001313
E00053059,E35001313
E00053060,E35001313
E00053061,E35001313
E00053062,E35001313
E00053063,E35001313
E00053064,E35001313
E00053065,E35001313
E00053066,E35001313
E00053067,E35001313
E00053068,E35001313
E00053069,E35001313
E00053070,E35001313
E00053071,E35001313
E00053072,E35001313
E00053073,E35001313
E00053074,E35001313
E00053075,E35001313
E00053076,E35001313
E00053077,E35001313
E00053078,E35001313
E00053079,E35001313
E00053080,E35001313
E00053081,E35001313
E00052983,E35001313
E00053084,E35001313
E00052984,E35001313
E00052985,E35001313
E00052986,E35001313
E00052987,E35001313
E00052988,E35001313
E00052989,E35001313
E00052990,E35001313
E00052991,E35001313
E00052992,E35001313
E00052993,E35001313
E00052994,E35001313
E00052995,E35001313
E00052996,E35001313
E00052997,E35001313
E00052998,E35001313
E00052999,E35001313
E00053000,E35001313
E00053001,E35001313
E00053002,E35001313
E00053003,E35001313
E00053004,E35001313
E00053005,E35001313
E00053006,E35001313
E00053007,E35001313
E00053008,E35001313
E00053009,E35001313
E00053010,E35001313
E00053011,E35001313
E00053012,E35001313
E00053013,E35001313
E00053014,E35001313
E00053015,E35001313
E00053016,E35001313
E00053017,E35001313
E00053018,E35001313
E00053019,E35001313
E00053020,E35001313
E00053021,E35001313
E00053022,E35001313
E00053023,E35001313
E00053024,E35001313
E00053025,E35001313
E00053026,E35001313
E00053027,E35001313
E00053028,E35001313
E00053029,E35001313
E00053030,E35001313
E00053031,E35001313
E00053085,E35001313
E00053086,E35001313
E00053087,E35001313
E00053088,E35001313
E00053089,E35001313
E00053090,E35001313
E00053091,E35001313
E00053092,E35001313
E00053093,E35001313
E00053094,E35001313
E00053095,E35001313
E00053096,E35001313
E00053097,E35001313
E00053098,E35001313
E00053099,E35001313
E00053100,E35001313
E00053101,E35001313
E00053102,E35001313
E00053103,E35001313
E00053104,E35001313
E00053105,E35001313
E00053106,E35001313
E00053107,E35001313
E00053108,E35001313
E00053109,E35001313
E00053110,E35001313
E00053111,E35001313
E00053112,E35001313
E00053113,E35001313
E00053114,E35001313
E00053115,E35001313
E00053116,E35001313
E00053117,E35001313
E00053118,E35001313
E00053119,E35001313
E00053120,E35001313
E00053121,E35001313
E00053122,E35001313
E00053123,E35001313
E00053124,E35001313
E00053125,E35001313
E00053126,E35001313
E00053127,E35001313
E00053128,E35001313
E00053129,E35001313
E00053130,E35001313
E00053131,E35001313
E00083688,E35001314
E00083689,E35001314
E00156387,E35001314
E00156342,E35001314
E00156343,E35001314
E00156350,E35001314
E00156725,E35001314
E00156772,E35001314
E00156726,E35001314
E00156727,E35001314
E00156728,E35001314
E00156729,E35001314
E00156730,E35001314
E00156731,E35001314
E00156732,E35001314
E00156733,E35001314
E00156734,E35001314
E00156735,E35001314
E00156736,E35001314
E00156737,E35001314
E00156738,E35001314
E00156739,E35001314
E00156740,E35001314
E00156741,E35001314
E00156742,E35001314
E00156743,E35001314
E00156744,E35001314
E00156745,E35001314
E00156746,E35001314
E00156747,E35001314
E00156748,E35001314
E00156749,E35001314
E00156750,E35001314
E00156751,E35001314
E00156752,E35001314
E00156753,E35001314
E00156754,E35001314
E00156755,E35001314
E00156756,E35001314
E00156757,E35001314
E00156758,E35001314
E00156668,E35001314
E00156759,E35001314
E00156760,E35001314
E00156761,E35001314
E00156762,E35001314
E00156763,E35001314
E00156764,E35001314
E00156765,E35001314
E00156766,E35001314
E00156767,E35001314
E00156768,E35001314
E00156769,E35001314
E00156770,E35001314
E00156771,E35001314
E00156773,E35001314
E00156485,E35001314
E00156487,E35001314
E00156774,E35001314
E00156775,E35001314
E00156674,E35001314
E00156678,E35001314
E00156497,E35001314
E00156679,E35001314
E00156498,E35001314
E00156680,E35001314
E00156499,E35001314
E00156681,E35001314
E00156682,E35001314
E00156683,E35001314
E00156684,E35001314
E00156685,E35001314
E00156686,E35001314
E00156687,E35001314
E00156688,E35001314
E00156689,E35001314
E00156690,E35001314
E00156691,E35001314
E00156692,E35001314
E00156693,E35001314
E00156694,E35001314
E00156695,E35001314
E00156696,E35001314
E00156697,E35001314
E00156698,E35001314
E00156699,E35001314
E00156700,E35001314
E00156701,E35001314
E00076882,E35001315
E00076883,E35001315
E00076884,E35001315
E00076885,E35001315
E00076886,E35001315
E00076887,E35001315
E00076888,E35001315
E00076889,E35001315
E00076890,E35001315
E00076891,E35001315
E00076892,E35001315
E00076893,E35001315
E00076894,E35001315
E00076895,E35001315
E00076896,E35001315
E00076897,E35001315
E00076898,E35001315
E00077057,E35001315
E00077159,E35001315
E00077109,E35001315
E00076899,E35001315
E00076900,E35001315
E00076901,E35001315
E00076902,E35001315
E00077058,E35001315
E00077059,E35001315
E00077061,E35001315
E00077062,E35001315
E00077063,E35001315
E00077160,E35001315
E00077065,E35001315
E00077110,E35001315
E00077161,E35001315
E00077111,E35001315
E00077162,E35001315
E00077112,E35001315
E00077163,E35001315
E00077113,E35001315
E00077164,E35001315
E00077114,E35001315
E00077165,E35001315
E00077115,E35001315
E00077166,E35001315
E00077116,E35001315
E00077117,E35001315
E00077118,E35001315
E00077119,E35001315
E00077120,E35001315
E00077121,E35001315
E00077122,E35001315
E00077123,E35001315
E00077124,E35001315
E00077125,E35001315
E00077126,E35001315
E00077127,E35001315
E00077128,E35001315
E00077129,E35001315
E00077130,E35001315
E00077131,E35001315
E00077132,E35001315
E00077133,E35001315
E00077134,E35001315
E00077135,E35001315
E00077136,E35001315
E00077137,E35001315
E00077138,E35001315
E00077139,E35001315
E00077140,E35001315
E00077141,E35001315
E00077142,E35001315
E00077143,E35001315
E00077144,E35001315
E00077145,E35001315
E00077146,E35001315
E00077147,E35001315
E00077148,E35001315
E00077149,E35001315
E00077150,E35001315
E00077151,E35001315
E00077152,E35001315
E00077153,E35001315
E00077154,E35001315
E00077155,E35001315
E00077156,E35001315
E00077157,E35001315
E00077158,E35001315
E00077167,E35001315
E00077168,E35001315
E00077169,E35001315
E00077170,E35001315
E00077171,E35001315
E00077172,E35001315
E00077173,E35001315
E00077174,E35001315
E00077175,E35001315
E00077176,E35001315
E00077177,E35001315
E00077178,E35001315
E00165878,E35001315
E00077083,E35001315
E00165879,E35001315
E00077084,E35001315
E00165880,E35001315
E00077085,E35001315
E00165881,E35001315
E00077086,E35001315
E00165882,E35001315
E00165889,E35001315
E00165890,E35001315
E00077087,E35001315
E00077088,E35001315
E00077089,E35001315
E00076877,E35001315
E00076878,E35001315
E00076879,E35001315
E00076880,E35001315
E00076881,E35001315
E00077090,E35001315
E00077091,E35001315
E00077092,E35001315
E00077093,E35001315
E00077094,E35001315
E00077095,E35001315
E00077096,E35001315
E00077097,E35001315
E00077098,E35001315
E00077099,E35001315
E00077100,E35001315
E00077101,E35001315
E00077102,E35001315
E00077103,E35001315
E00077104,E35001315
E00077105,E35001315
E00077107,E35001315
E00077108,E35001315
E00076991,E35001315
E00076992,E35001315
E00076993,E35001315
E00076994,E35001315
E00076995,E35001315
E00076996,E35001315
E00076997,E35001315
E00076998,E35001315
E00076999,E35001315
E00077000,E35001315
E00077001,E35001315
E00077002,E35001315
E00077003,E35001315
E00077004,E35001315
E00077005,E35001315
E00077006,E35001315
E00077007,E35001315
E00077008,E35001315
E00077009,E35001315
E00077010,E35001315
E00077011,E35001315
E00077012,E35001315
E00077013,E35001315
E00077014,E35001315
E00077015,E35001315
E00077016,E35001315
E00077017,E35001315
E00077018,E35001315
E00077019,E35001315
E00077020,E35001315
E00077021,E35001315
E00077022,E35001315
E00077023,E35001315
E00077024,E35001315
E00077025,E35001315
E00077026,E35001315
E00077027,E35001315
E00077028,E35001315
E00077029,E35001315
E00077056,E35001315
E00069754,E35001316
E00069755,E35001316
E00069756,E35001316
E00069757,E35001316
E00069758,E35001316
E00069759,E35001316
E00069760,E35001316
E00069761,E35001316
E00069762,E35001316
E00069763,E35001316
E00069764,E35001316
E00069765,E35001316
E00069766,E35001316
E00069767,E35001316
E00069768,E35001316
E00069769,E35001316
E00069770,E35001316
E00069771,E35001316
E00069772,E35001316
E00069773,E35001316
E00069774,E35001316
E00069775,E35001316
E00069776,E35001316
E00069777,E35001316
E00069778,E35001316
E00069779,E35001316
E00069780,E35001316
E00069781,E35001316
E00069782,E35001316
E00069783,E35001316
E00069784,E35001316
E00069785,E35001316
E00069786,E35001316
E00069787,E35001316
E00069788,E35001316
E00069789,E35001316
E00069790,E35001316
E00069791,E35001316
E00069792,E35001316
E00069704,E35001316
E00069793,E35001316
E00069794,E35001316
E00069795,E35001316
E00069797,E35001316
E00069798,E35001316
E00069799,E35001316
E00069800,E35001316
E00069801,E35001316
E00069802,E35001316
E00069803,E35001316
E00069804,E35001316
E00069856,E35001316
E00069805,E35001316
E00069858,E35001316
E00069859,E35001316
E00069860,E35001316
E00069861,E35001316
E00069862,E35001316
E00069863,E35001316
E00069864,E35001316
E00069865,E35001316
E00069866,E35001316
E00069705,E35001316
E00069867,E35001316
E00069706,E35001316
E00069870,E35001316
E00069707,E35001316
E00069871,E35001316
E00069708,E35001316
E00069872,E35001316
E00069806,E35001316
E00069873,E35001316
E00069807,E35001316
E00069709,E35001316
E00069710,E35001316
E00069874,E35001316
E00069711,E35001316
E00069875,E35001316
E00069712,E35001316
E00069876,E35001316
E00069877,E35001316
E00069713,E35001316
E00069808,E35001316
E00069714,E35001316
E00069878,E35001316
E00069809,E35001316
E00069879,E35001316
E00069880,E35001316
E00069881,E35001316
E00069882,E35001316
E00069883,E35001316
E00069884,E35001316
E00069885,E35001316
E00069886,E35001316
E00069887,E35001316
E00069888,E35001316
E00069889,E35001316
E00069890,E35001316
E00069891,E35001316
E00069892,E35001316
E00069893,E35001316
E00069894,E35001316
E00069895,E35001316
E00069896,E35001316
E00069897,E35001316
E00069898,E35001316
E00069899,E35001316
E00069900,E35001316
E00069901,E35001316
E00069902,E35001316
E00069903,E35001316
E00069904,E35001316
E00069905,E35001316
E00069906,E35001316
E00069907,E35001316
E00069908,E35001316
E00069810,E35001316
E00069658,E35001316
E00069715,E35001316
E00069811,E35001316
E00069659,E35001316
E00069812,E35001316
E00069660,E35001316
E00069813,E35001316
E00069716,E35001316
E00069814,E35001316
E00069661,E35001316
E00069717,E35001316
E00069815,E35001316
E00069662,E35001316
E00069718,E35001316
E00069816,E35001316
E00069663,E35001316
E00069719,E35001316
E00069817,E35001316
E00069664,E35001316
E00069665,E35001316
E00069666,E35001316
E00069667,E35001316
E00069668,E35001316
E00069670,E35001316
E00069671,E35001316
E00069672,E35001316
E00069673,E35001316
E00069674,E35001316
E00069675,E35001316
E00069676,E35001316
E00069677,E35001316
E00069678,E35001316
E00069679,E35001316
E00069681,E35001316
E00069682,E35001316
E00069684,E35001316
E00069685,E35001316
E00069686,E35001316
E00069687,E35001316
E00069688,E35001316
E00069689,E35001316
E00069690,E35001316
E00069691,E35001316
E00069692,E35001316
E00069693,E35001316
E00069694,E35001316
E00069695,E35001316
E00069696,E35001316
E00069697,E35001316
E00069698,E35001316
E00069699,E35001316
E00069700,E35001316
E00069701,E35001316
E00069702,E35001316
E00069703,E35001316
E00069720,E35001316
E00069818,E35001316
E00069721,E35001316
E00069819,E35001316
E00069722,E35001316
E00069820,E35001316
E00069723,E35001316
E00069821,E35001316
E00069724,E35001316
E00069822,E35001316
E00069725,E35001316
E00069823,E35001316
E00069726,E35001316
E00069824,E35001316
E00069727,E35001316
E00069825,E35001316
E00069728,E35001316
E00069826,E35001316
E00069827,E35001316
E00069828,E35001316
E00069829,E35001316
E00069830,E35001316
E00069831,E35001316
E00069832,E35001316
E00069833,E35001316
E00069834,E35001316
E00069835,E35001316
E00069836,E35001316
E00069837,E35001316
E00069838,E35001316
E00069839,E35001316
E00069840,E35001316
E00069841,E35001316
E00069843,E35001316
E00069844,E35001316
E00069845,E35001316
E00069846,E35001316
E00069847,E35001316
E00069848,E35001316
E00069849,E35001316
E00069850,E35001316
E00069851,E35001316
E00069852,E35001316
E00069853,E35001316
E00069854,E35001316
E00069855,E35001316
E00069729,E35001316
E00069730,E35001316
E00069731,E35001316
E00069732,E35001316
E00069733,E35001316
E00069734,E35001316
E00069735,E35001316
E00069736,E35001316
E00069737,E35001316
E00069738,E35001316
E00069739,E35001316
E00069740,E35001316
E00069741,E35001316
E00069742,E35001316
E00069743,E35001316
E00069744,E35001316
E00069745,E35001316
E00069746,E35001316
E00069747,E35001316
E00069748,E35001316
E00069749,E35001316
E00069750,E35001316
E00069751,E35001316
E00069752,E35001316
E00069753,E35001316
E00069959,E35001316
E00069960,E35001316
E00069961,E35001316
E00070065,E35001316
E00069962,E35001316
E00070066,E35001316
E00070014,E35001316
E00070272,E35001316
E00070217,E35001316
E00069963,E35001316
E00070067,E35001316
E00070015,E35001316
E00070218,E35001316
E00069964,E35001316
E00070273,E35001316
E00070068,E35001316
E00070016,E35001316
E00070219,E35001316
E00069965,E35001316
E00070274,E35001316
E00070069,E35001316
E00070017,E35001316
E00070220,E35001316
E00069966,E35001316
E00070275,E35001316
E00070276,E35001316
E00070277,E35001316
E00070278,E35001316
E00070279,E35001316
E00070280,E35001316
E00070281,E35001316
E00070282,E35001316
E00070283,E35001316
E00070284,E35001316
E00070285,E35001316
E00070286,E35001316
E00070287,E35001316
E00070288,E35001316
E00070289,E35001316
E00070290,E35001316
E00070291,E35001316
E00070292,E35001316
E00070293,E35001316
E00070294,E35001316
E00070295,E35001316
E00070296,E35001316
E00070297,E35001316
E00070298,E35001316
E00070299,E35001316
E00070300,E35001316
E00070301,E35001316
E00070302,E35001316
E00070303,E35001316
E00070304,E35001316
E00070305,E35001316
E00070306,E35001316
E00070307,E35001316
E00070308,E35001316
E00070309,E35001316
E00070310,E35001316
E00070311,E35001316
E00070312,E35001316
E00070313,E35001316
E00070314,E35001316
E00070315,E35001316
E00070316,E35001316
E00070317,E35001316
E00070318,E35001316
E00070319,E35001316
E00070320,E35001316
E00070321,E35001316
E00069909,E35001316
E00069967,E35001316
E00069968,E35001316
E00069970,E35001316
E00070221,E35001316
E00069910,E35001316
E00069971,E35001316
E00070070,E35001316
E00070018,E35001316
E00070071,E35001316
E00070222,E35001316
E00069972,E35001316
E00070019,E35001316
E00070193,E35001316
E00070194,E35001316
E00070195,E35001316
E00070197,E35001316
E00070198,E35001316
E00070199,E35001316
E00070200,E35001316
E00070201,E35001316
E00070202,E35001316
E00070203,E35001316
E00070204,E35001316
E00069911,E35001316
E00070205,E35001316
E00070206,E35001316
E00070207,E35001316
E00070208,E35001316
E00070209,E35001316
E00070210,E35001316
E00070211,E35001316
E00070212,E35001316
E00070213,E35001316
E00070214,E35001316
E00070215,E35001316
E00070216,E35001316
E00069973,E35001316
E00069974,E35001316
E00069975,E35001316
E00069976,E35001316
E00069977,E35001316
E00069978,E35001316
E00069979,E35001316
E00069980,E35001316
E00069981,E35001316
E00069982,E35001316
E00069983,E35001316
E00069984,E35001316
E00069985,E35001316
E00069986,E35001316
E00069987,E35001316
E00069988,E35001316
E00069992,E35001316
E00069993,E35001316
E00069994,E35001316
E00069995,E35001316
E00069996,E35001316
E00069997,E35001316
E00069999,E35001316
E00070000,E35001316
E00070001,E35001316
E00070002,E35001316
E00070003,E35001316
E00070004,E35001316
E00070005,E35001316
E00070006,E35001316
E00070007,E35001316
E00070008,E35001316
E00070009,E35001316
E00070010,E35001316
E00070011,E35001316
E00070012,E35001316
E00070013,E35001316
E00070072,E35001316
E00070020,E35001316
E00070223,E35001316
E00069912,E35001316
E00070073,E35001316
E00070021,E35001316
E00070074,E35001316
E00070022,E35001316
E00070075,E35001316
E00070023,E35001316
E00070076,E35001316
E00070024,E35001316
E00070077,E35001316
E00070025,E35001316
E00070224,E35001316
E00069913,E35001316
E00070225,E35001316
E00070026,E35001316
E00070226,E35001316
E00070027,E35001316
E00070227,E35001316
E00069914,E35001316
E00070078,E35001316
E00070228,E35001316
E00070028,E35001316
E00070229,E35001316
E00070079,E35001316
E00070029,E35001316
E00070230,E35001316
E00070080,E35001316
E00070030,E35001316
E00070231,E35001316
E00070081,E35001316
E00070031,E35001316
E00070232,E35001316
E00070082,E35001316
E00070032,E35001316
E00070233,E35001316
E00070083,E35001316
E00070033,E35001316
E00070234,E35001316
E00070084,E35001316
E00070085,E35001316
E00070086,E35001316
E00070087,E35001316
E00070088,E35001316
E00070089,E35001316
E00070090,E35001316
E00070091,E35001316
E00070092,E35001316
E00070093,E35001316
E00070094,E35001316
E00070095,E35001316
E00070096,E35001316
E00070097,E35001316
E00070098,E35001316
E00070099,E35001316
E00070100,E35001316
E00070101,E35001316
E00070102,E35001316
E00070103,E35001316
E00069915,E35001316
E00070235,E35001316
E00070236,E35001316
E00070237,E35001316
E00070238,E35001316
E00070239,E35001316
E00070240,E35001316
E00070242,E35001316
E00070034,E35001316
E00070243,E35001316
E00070244,E35001316
E00070035,E35001316
E00070245,E35001316
E00070036,E35001316
E00070246,E35001316
E00070037,E35001316
E00070247,E35001316
E00070038,E35001316
E00070248,E35001316
E00070039,E35001316
E00070249,E35001316
E00070041,E35001316
E00070250,E35001316
E00070042,E35001316
E00070251,E35001316
E00070043,E35001316
E00070252,E35001316
E00070044,E35001316
E00070253,E35001316
E00070045,E35001316
E00070254,E35001316
E00070046,E35001316
E00070255,E35001316
E00070047,E35001316
E00070256,E35001316
E00070257,E35001316
E00070258,E35001316
E00070259,E35001316
E00070260,E35001316
E00070262,E35001316
E00070264,E35001316
E00070267,E35001316
E00070268,E35001316
E00070269,E35001316
E00070270,E35001316
E00070271,E35001316
E00069916,E35001316
E00070048,E35001316
E00070049,E35001316
E00070050,E35001316
E00070051,E35001316
E00070052,E35001316
E00070053,E35001316
E00070054,E35001316
E00070055,E35001316
E00070056,E35001316
E00070057,E35001316
E00070058,E35001316
E00070059,E35001316
E00070060,E35001316
E00070061,E35001316
E00070062,E35001316
E00070063,E35001316
E00070064,E35001316
E00069917,E35001316
E00069918,E35001316
E00069919,E35001316
E00069920,E35001316
E00069921,E35001316
E00069922,E35001316
E00069923,E35001316
E00069924,E35001316
E00069925,E35001316
E00069926,E35001316
E00069927,E35001316
E00069928,E35001316
E00069929,E35001316
E00069930,E35001316
E00069931,E35001316
E00069932,E35001316
E00069933,E35001316
E00069934,E35001316
E00069935,E35001316
E00069936,E35001316
E00069937,E35001316
E00069938,E35001316
E00069939,E35001316
E00069940,E35001316
E00069941,E35001316
E00069942,E35001316
E00069943,E35001316
E00069944,E35001316
E00069945,E35001316
E00069946,E35001316
E00069947,E35001316
E00069948,E35001316
E00069949,E35001316
E00069950,E35001316
E00069951,E35001316
E00069952,E35001316
E00069953,E35001316
E00069954,E35001316
E00069955,E35001316
E00069956,E35001316
E00069957,E35001316
E00069958,E35001316
E00070549,E35001316
E00070550,E35001316
E00070551,E35001316
E00070552,E35001316
E00070553,E35001316
E00070554,E35001316
E00070555,E35001316
E00173458,E35001316
E00070379,E35001316
E00173508,E35001316
E00070556,E35001316
E00070557,E35001316
E00070558,E35001316
E00070559,E35001316
E00070560,E35001316
E00070561,E35001316
E00070562,E35001316
E00070563,E35001316
E00070564,E35001316
E00070565,E35001316
E00070566,E35001316
E00070567,E35001316
E00070568,E35001316
E00070569,E35001316
E00070570,E35001316
E00070571,E35001316
E00070572,E35001316
E00070573,E35001316
E00070574,E35001316
E00070575,E35001316
E00070576,E35001316
E00070577,E35001316
E00070578,E35001316
E00070579,E35001316
E00070580,E35001316
E00070581,E35001316
E00070582,E35001316
E00070583,E35001316
E00070584,E35001316
E00070585,E35001316
E00070586,E35001316
E00165699,E35001316
E00173447,E35001316
E00173448,E35001316
E00173449,E35001316
E00173450,E35001316
E00173451,E35001316
E00173452,E35001316
E00173453,E35001316
E00173454,E35001316
E00173455,E35001316
E00173456,E35001316
E00173457,E35001316
E00070435,E35001316
E00070493,E35001316
E00070322,E35001316
E00173558,E35001316
E00070380,E35001316
E00070381,E35001316
E00070382,E35001316
E00070383,E35001316
E00070384,E35001316
E00070385,E35001316
E00070386,E35001316
E00070387,E35001316
E00070388,E35001316
E00070390,E35001316
E00070391,E35001316
E00070392,E35001316
E00070393,E35001316
E00070394,E35001316
E00070396,E35001316
E00070397,E35001316
E00070400,E35001316
E00070401,E35001316
E00070402,E35001316
E00070403,E35001316
E00070404,E35001316
E00173459,E35001316
E00070405,E35001316
E00070406,E35001316
E00070407,E35001316
E00070408,E35001316
E00070410,E35001316
E00070411,E35001316
E00070412,E35001316
E00070413,E35001316
E00070414,E35001316
E00070415,E35001316
E00070416,E35001316
E00070417,E35001316
E00070418,E35001316
E00070419,E35001316
E00070420,E35001316
E00070421,E35001316
E00070422,E35001316
E00070423,E35001316
E00070424,E35001316
E00070425,E35001316
E00070426,E35001316
E00070427,E35001316
E00070428,E35001316
E00070429,E35001316
E00070430,E35001316
E00070431,E35001316
E00070433,E35001316
E00070434,E35001316
E00173509,E35001316
E00070325,E35001316
E00173510,E35001316
E00173560,E35001316
E00173460,E35001316
E00070494,E35001316
E00070436,E35001316
E00070437,E35001316
E00173461,E35001316
E00070438,E35001316
E00070326,E35001316
E00173511,E35001316
E00070495,E35001316
E00173512,E35001316
E00173462,E35001316
E00070496,E35001316
E00070439,E35001316
E00173513,E35001316
E00173463,E35001316
E00070440,E35001316
E00173514,E35001316
E00173464,E35001316
E00070441,E35001316
E00173515,E35001316
E00173465,E35001316
E00173466,E35001316
E00173467,E35001316
E00173468,E35001316
E00173469,E35001316
E00173470,E35001316
E00173471,E35001316
E00173472,E35001316
E00173473,E35001316
E00173474,E35001316
E00173475,E35001316
E00173476,E35001316
E00173477,E35001316
E00173478,E35001316
E00173479,E35001316
E00173480,E35001316
E00173481,E35001316
E00173482,E35001316
E00173483,E35001316
E00173484,E35001316
E00173485,E35001316
E00173486,E35001316
E00173487,E35001316
E00173488,E35001316
E00173489,E35001316
E00173490,E35001316
E00173491,E35001316
E00173492,E35001316
E00173496,E35001316
E00070327,E35001316
E00173498,E35001316
E00173499,E35001316
E00173500,E35001316
E00173501,E35001316
E00173502,E35001316
E00173503,E35001316
E00173504,E35001316
E00173505,E35001316
E00173506,E35001316
E00173507,E35001316
E00173516,E35001316
E00173517,E35001316
E00173518,E35001316
E00173519,E35001316
E00173520,E35001316
E00173521,E35001316
E00173522,E35001316
E00173523,E35001316
E00173524,E35001316
E00173525,E35001316
E00173526,E35001316
E00173527,E35001316
E00173528,E35001316
E00173529,E35001316
E00173530,E35001316
E00173531,E35001316
E00173532,E35001316
E00173533,E35001316
E00173534,E35001316
E00173535,E35001316
E00173536,E35001316
E00173537,E35001316
E00173538,E35001316
E00173539,E35001316
E00173540,E35001316
E00173541,E35001316
E00173542,E35001316
E00173543,E35001316
E00173544,E35001316
E00173545,E35001316
E00173546,E35001316
E00173547,E35001316
E00173548,E35001316
E00173549,E35001316
E00173550,E35001316
E00173551,E35001316
E00173552,E35001316
E00173553,E35001316
E00173554,E35001316
E00173555,E35001316
E00173556,E35001316
E00173557,E35001316
E00070442,E35001316
E00070328,E35001316
E00070329,E35001316
E00070330,E35001316
E00070331,E35001316
E00070333,E35001316
E00070334,E35001316
E00070335,E35001316
E00070336,E35001316
E00070337,E35001316
E00070338,E35001316
E00070339,E35001316
E00070340,E35001316
E00070341,E35001316
E00070342,E35001316
E00070343,E35001316
E00070344,E35001316
E00070346,E35001316
E00070347,E35001316
E00070348,E35001316
E00070349,E35001316
E00070350,E35001316
E00070351,E35001316
E00070352,E35001316
E00070353,E35001316
E00070354,E35001316
E00070355,E35001316
E00070356,E35001316
E00070357,E35001316
E00070358,E35001316
E00070359,E35001316
E00070360,E35001316
E00070361,E35001316
E00070362,E35001316
E00070363,E35001316
E00070364,E35001316
E00070366,E35001316
E00070368,E35001316
E00070370,E35001316
E00070371,E35001316
E00070372,E35001316
E00070373,E35001316
E00070375,E35001316
E00070376,E35001316
E00070377,E35001316
E00070378,E35001316
E00070443,E35001316
E00070503,E35001316
E00070504,E35001316
E00070505,E35001316
E00070506,E35001316
E00070507,E35001316
E00070508,E35001316
E00070509,E35001316
E00070510,E35001316
E00070511,E35001316
