OA,NHSR
E00170662,E40000008
E00170663,E40000008
E00170664,E40000008
E00170665,E40000008
E00170666,E40000008
E00170667,E40000008
E00170668,E40000008
E00170669,E40000008
E00170670,E40000008
E00170671,E40000008
E00170672,E40000008
E00170673,E40000008
E00170674,E40000008
E00170675,E40000008
E00170676,E40000008
E00170677,E40000008
E00170678,E40000008
E00170679,E40000008
E00170680,E40000008
E00170681,E40000008
E00170682,E40000008
E00170683,E40000008
E00170684,E40000008
E00170685,E40000008
E00170686,E40000008
E00170687,E40000008
E00170688,E40000008
E00170689,E40000008
E00170690,E40000008
E00170691,E40000008
E00170692,E40000008
E00170693,E40000008
E00170694,E40000008
E00170695,E40000008
E00170696,E40000008
E00170697,E40000008
E00170698,E40000008
E00170699,E40000008
E00170700,E40000008
E00170701,E40000008
E00170702,E40000008
E00170703,E40000008
E00170704,E40000008
E00170705,E40000008
E00170706,E40000008
E00170707,E40000008
E00170708,E40000008
E00170709,E40000008
E00170710,E40000008
E00170711,E40000008
E00170712,E40000008
E00170713,E40000008
E00170714,E40000008
E00170715,E40000008
E00170716,E40000008
E00170717,E40000008
E00170718,E40000008
E00170719,E40000008
E00170720,E40000008
E00170721,E40000008
E00170722,E40000008
E00170723,E40000008
E00170724,E40000008
E00170725,E40000008
E00170726,E40000008
E00170727,E40000008
E00170728,E40000008
E00170729,E40000008
E00170730,E40000008
E00170731,E40000008
E00170732,E40000008
E00170733,E40000008
E00170734,E40000008
E00170735,E40000008
E00170736,E40000010
E00170737,E40000010
E00170738,E40000010
E00170739,E40000010
E00170740,E40000010
E00170741,E40000009
E00170742,E40000009
E00170743,E40000009
E00170744,E40000009
E00170745,E40000009
E00170746,E40000009
E00170747,E40000009
E00170748,E40000009
E00170749,E40000009
E00170750,E40000009
E00170751,E40000009
E00170752,E40000009
E00170753,E40000009
E00170754,E40000009
E00170755,E40000009
E00170756,E40000009
E00170757,E40000009
E00170758,E40000009
E00170759,E40000009
E00170760,E40000009
E00170761,E40000009
E00170762,E40000009
E00170763,E40000009
E00170764,E40000009
E00170765,E40000009
E00170766,E40000009
E00170767,E40000009
E00170768,E40000009
E00170769,E40000009
E00170770,E40000009
E00170771,E40000009
E00170772,E40000009
E00170773,E40000009
E00170774,E40000009
E00170775,E40000009
E00170776,E40000009
E00170777,E40000009
E00170778,E40000009
E00170779,E40000009
E00170780,E40000009
E00170781,E40000009
E00170782,E40000007
E00170783,E40000007
E00170784,E40000007
E00170785,E40000007
E00170786,E40000007
E00170787,E40000007
E00170788,E40000007
E00170789,E40000007
E00170790,E40000007
E00170791,E40000007
E00170792,E40000007
E00170793,E40000007
E00170794,E40000007
E00170795,E40000007
E00170796,E40000007
E00170797,E40000007
E00170798,E40000007
E00170799,E40000007
E00170800,E40000007
E00170801,E40000007
E00170802,E40000007
E00170803,E40000007
E00170804,E40000007
E00170805,E40000007
E00170806,E40000007
E00170807,E40000007
E00170808,E40000007
E00170809,E40000007
E00170810,E40000007
E00170811,E40000007
E00170812,E40000007
E00170813,E40000007
E00170814,E40000007
E00170815,E40000007
E00170816,E40000007
E00170817,E40000007
E00170818,E40000007
E00170819,E40000007
E00170820,E40000007
E00170821,E40000007
E00170822,E40000007
E00170823,E40000007
E00170824,E40000007
E00170825,E40000007
E00170826,E40000007
E00170827,E40000007
E00170828,E40000007
E00170829,E40000007
E00170830,E40000007
E00170831,E40000007
E00170832,E40000007
E00170833,E40000007
E00170834,E40000007
E00170835,E40000007
E00170836,E40000007
E00170837,E40000007
E00170838,E40000007
E00170839,E40000007
E00170840,E40000007
E00170841,E40000007
E00170842,E40000007
E00170843,E40000007
E00170844,E40000007
E00170845,E40000007
E00170846,E40000007
E00170847,E40000007
E00170848,E40000007
E00170849,E40000007
E00170850,E40000007
E00170851,E40000007
E00170852,E40000007
E00170853,E40000007
E00170854,E40000007
E00170855,E40000007
E00170856,E40000007
E00170857,E40000007
E00170858,E40000007
E00170859,E40000007
E00170860,E40000007
E00170861,E40000007
E00170862,E40000007
E00170863,E40000007
E00170864,E40000007
E00170865,E40000007
E00170866,E40000007
E00170867,E40000007
E00170868,E40000007
E00170869,E40000007
E00170870,E40000007
E00170871,E40000007
E00170872,E40000007
E00170873,E40000007
E00170874,E40000007
E00170875,E40000007
E00170876,E40000007
E00170877,E40000007
E00170878,E40000007
E00170879,E40000007
E00170880,E40000007
E00170881,E40000007
E00170882,E40000007
E00170883,E40000007
E00170884,E40000007
E00170885,E40000007
E00170886,E40000007
E00170887,E40000009
E00170888,E40000009
E00170889,E40000009
E00170890,E40000009
E00170891,E40000005
E00170892,E40000005
E00170893,E40000005
E00170894,E40000005
E00170895,E40000005
E00170896,E40000005
E00170897,E40000005
E00170898,E40000005
E00170899,E40000005
E00170900,E40000003
E00170901,E40000003
E00170902,E40000003
E00170903,E40000003
E00170904,E40000003
E00170905,E40000003
E00170906,E40000003
E00170907,E40000003
E00170908,E40000003
E00170909,E40000003
E00170910,E40000003
E00170911,E40000003
E00170912,E40000003
E00170913,E40000003
E00170914,E40000003
E00170915,E40000003
E00170916,E40000003
E00170917,E40000003
E00170918,E40000003
E00170919,E40000003
E00170920,E40000003
E00170921,E40000003
E00170923,E40000003
E00170925,E40000003
E00170926,E40000003
E00170928,E40000003
E00170929,E40000003
E00170931,E40000003
E00170932,E40000003
E00170934,E40000003
E00170935,E40000003
E00170937,E40000003
E00170939,E40000003
E00170940,E40000003
E00170942,E40000003
E00170943,E40000003
E00170945,E40000003
E00170946,E40000003
E00170948,E40000003
E00170949,E40000003
E00170951,E40000003
E00170953,E40000003
E00170954,E40000003
E00170956,E40000003
E00170957,E40000003
E00170959,E40000003
E00170960,E40000003
E00170962,E40000003
E00170963,E40000003
E00170965,E40000003
E00170967,E40000003
E00170968,E40000003
E00170970,E40000003
E00170971,E40000003
E00170973,E40000007
E00170974,E40000007
E00170975,E40000007
E00170976,E40000007
E00170977,E40000007
E00170978,E40000007
E00170979,E40000007
E00170980,E40000007
E00170981,E40000007
E00170982,E40000007
E00170983,E40000007
E00170984,E40000007
E00170985,E40000007
E00170986,E40000007
E00170987,E40000007
E00170988,E40000007
E00170989,E40000007
E00170990,E40000007
E00170991,E40000007
E00170992,E40000007
E00170993,E40000007
E00170994,E40000007
E00170995,E40000007
E00170996,E40000007
E00170997,E40000007
E00170998,E40000007
E00170999,E40000007
E00171000,E40000007
E00171001,E40000007
E00171002,E40000007
E00171003,E40000007
E00171004,E40000007
E00171005,E40000007
E00171006,E40000007
E00171007,E40000007
E00171008,E40000007
E00171009,E40000007
E00171010,E40000007
E00171011,E40000007
E00171012,E40000007
E00171013,E40000007
E00171014,E40000007
E00171015,E40000009
E00171016,E40000009
E00171017,E40000009
E00171018,E40000009
E00171019,E40000009
E00171020,E40000009
E00171021,E40000009
E00171022,E40000009
E00171023,E40000009
E00171024,E40000009
E00171025,E40000009
E00171026,E40000009
E00171027,E40000009
E00171028,E40000009
E00171029,E40000009
E00171030,E40000009
E00171031,E40000009
E00171032,E40000009
E00171033,E40000009
E00171034,E40000009
E00171035,E40000009
E00171036,E40000009
E00171037,E40000003
E00171038,E40000003
E00171040,E40000003
E00171041,E40000003
E00171043,E40000003
E00171044,E40000003
E00171046,E40000003
E00171047,E40000003
E00171049,E40000003
E00171051,E40000003
E00171052,E40000003
E00171054,E40000003
E00171055,E40000003
E00171057,E40000003
E00171058,E40000003
E00171060,E40000003
E00171061,E40000003
E00171063,E40000003
E00171065,E40000003
E00171066,E40000003
E00171068,E40000003
E00171069,E40000003
E00171071,E40000003
E00171072,E40000003
E00171074,E40000003
E00171075,E40000003
E00171077,E40000003
E00171079,E40000003
E00171080,E40000003
E00171082,E40000003
E00171083,E40000003
E00171085,E40000003
E00171086,E40000003
E00171088,E40000003
E00171089,E40000003
E00171091,E40000003
E00171093,E40000003
E00171094,E40000003
E00171096,E40000003
E00171097,E40000003
E00171099,E40000003
E00171100,E40000003
E00171102,E40000003
E00171103,E40000003
E00171105,E40000003
E00171107,E40000003
E00171108,E40000003
E00171110,E40000003
E00171111,E40000003
E00171113,E40000003
E00171114,E40000003
E00171116,E40000003
E00171117,E40000003
E00171119,E40000003
E00171120,E40000010
E00171121,E40000010
E00171122,E40000010
E00171123,E40000010
E00171124,E40000010
E00171125,E40000009
E00171126,E40000009
E00171127,E40000003
E00171128,E40000003
E00171130,E40000003
E00171131,E40000003
E00171133,E40000003
E00171135,E40000003
E00171136,E40000003
E00171138,E40000003
E00171139,E40000003
E00171141,E40000003
E00171142,E40000003
E00171144,E40000003
E00171145,E40000003
E00171147,E40000003
E00171149,E40000003
E00171150,E40000003
E00171152,E40000003
E00171153,E40000003
E00171155,E40000003
E00171156,E40000003
E00171158,E40000003
E00171159,E40000003
E00171161,E40000003
E00171163,E40000003
E00171164,E40000003
E00171166,E40000003
E00171167,E40000003
E00171169,E40000003
E00171170,E40000003
E00171172,E40000003
E00171173,E40000003
E00171175,E40000003
E00171177,E40000003
E00171178,E40000003
E00171180,E40000003
E00171181,E40000003
E00171183,E40000003
E00171184,E40000003
E00171185,E40000008
E00171186,E40000008
E00171187,E40000008
E00171188,E40000008
E00171189,E40000008
E00171190,E40000008
E00171191,E40000008
E00171192,E40000008
E00171193,E40000008
E00171194,E40000008
E00171195,E40000008
E00171196,E40000008
E00171197,E40000008
E00171198,E40000008
E00171199,E40000008
E00171200,E40000008
E00171201,E40000008
E00171202,E40000008
E00171203,E40000008
E00171204,E40000008
E00171205,E40000008
E00171206,E40000008
E00171207,E40000008
E00171208,E40000008
E00171209,E40000008
E00171210,E40000008
E00171211,E40000008
E00171212,E40000008
E00171213,E40000008
E00171214,E40000008
E00171215,E40000008
E00171216,E40000008
E00171217,E40000008
E00171218,E40000008
E00171219,E40000008
E00171220,E40000008
E00171221,E40000008
E00171222,E40000008
E00171223,E40000008
E00171224,E40000008
E00171225,E40000008
E00171226,E40000008
E00171227,E40000008
E00171228,E40000008
E00171229,E40000008
E00171230,E40000008
E00171231,E40000008
E00171232,E40000008
E00171233,E40000008
E00171234,E40000008
E00171235,E40000008
E00171236,E40000008
E00171237,E40000008
E00171238,E40000008
E00171239,E40000008
E00171240,E40000008
E00171241,E40000008
E00171242,E40000008
E00171243,E40000008
E00171244,E40000008
E00171245,E40000008
E00171246,E40000008
E00171247,E40000007
E00171248,E40000007
E00171249,E40000007
E00171250,E40000007
E00171251,E40000007
E00171252,E40000007
E00171253,E40000007
E00171254,E40000007
E00171255,E40000007
E00171256,E40000007
E00171257,E40000007
E00171258,E40000007
E00171259,E40000007
E00171260,E40000007
E00171261,E40000007
E00171262,E40000007
E00171263,E40000007
E00171264,E40000007
E00171265,E40000007
E00171266,E40000007
E00171267,E40000007
E00171268,E40000007
E00171269,E40000007
E00171270,E40000007
E00171271,E40000007
E00171272,E40000007
E00171273,E40000007
E00171274,E40000007
E00171275,E40000007
E00171276,E40000007
E00171277,E40000007
E00171278,E40000007
E00171279,E40000007
E00171280,E40000007
E00171281,E40000007
E00171282,E40000007
E00171283,E40000007
E00171284,E40000007
E00171285,E40000007
E00171286,E40000007
E00171287,E40000007
E00171288,E40000007
E00171289,E40000007
E00171290,E40000007
E00171291,E40000007
E00171292,E40000007
E00171293,E40000007
E00171294,E40000007
E00171295,E40000007
E00171296,E40000007
E00171297,E40000007
E00171298,E40000007
E00171299,E40000007
E00171300,E40000007
E00171301,E40000007
E00171302,E40000007
E00171303,E40000007
E00171304,E40000007
E00171305,E40000007
E00171306,E40000007
E00171307,E40000007
E00171308,E40000007
E00171309,E40000007
E00171310,E40000007
E00171311,E40000007
E00171312,E40000007
E00171313,E40000007
E00171314,E40000007
E00171315,E40000007
E00171316,E40000007
E00171317,E40000007
E00171318,E40000007
E00171319,E40000007
E00171320,E40000007
E00171321,E40000007
E00171322,E40000007
E00171323,E40000007
E00171324,E40000007
E00171325,E40000007
E00171326,E40000007
E00171327,E40000007
E00171328,E40000007
E00171329,E40000007
E00171330,E40000007
E00171331,E40000007
E00171332,E40000007
E00171333,E40000009
E00171334,E40000009
E00171335,E40000009
E00171336,E40000009
E00171337,E40000009
E00171338,E40000009
E00171339,E40000009
E00171340,E40000009
E00171341,E40000009
E00171342,E40000009
E00171343,E40000009
E00171344,E40000009
E00171345,E40000009
E00171346,E40000009
E00171347,E40000009
E00171348,E40000009
E00171349,E40000009
E00171350,E40000009
E00171351,E40000009
E00171352,E40000009
E00171353,E40000009
E00171354,E40000009
E00171355,E40000008
E00171356,E40000008
E00171357,E40000008
E00171358,E40000008
E00171359,E40000008
E00171360,E40000008
E00171361,E40000008
E00171362,E40000008
E00171363,E40000008
E00171364,E40000008
E00171365,E40000008
E00171366,E40000008
E00171367,E40000008
E00171368,E40000008
E00171369,E40000008
E00171370,E40000008
E00171371,E40000008
E00171372,E40000007
E00171373,E40000007
E00171374,E40000007
E00171375,E40000007
E00171376,E40000007
E00171377,E40000007
E00171378,E40000007
E00171379,E40000007
E00171380,E40000007
E00171381,E40000007
E00171382,E40000007
E00171383,E40000007
E00171384,E40000007
E00171385,E40000007
E00171386,E40000007
E00171387,E40000007
E00171388,E40000007
E00171389,E40000007
E00171390,E40000007
E00171391,E40000007
E00171392,E40000007
E00171393,E40000007
E00171394,E40000007
E00171395,E40000007
E00171396,E40000007
E00171397,E40000007
E00171398,E40000007
E00171399,E40000007
E00171400,E40000007
E00171401,E40000007
E00171402,E40000007
E00171403,E40000007
E00171404,E40000007
E00171405,E40000007
E00171406,E40000007
E00171407,E40000007
E00171408,E40000007
E00171409,E40000007
E00171410,E40000007
E00171411,E40000007
E00171412,E40000007
E00171413,E40000007
E00171414,E40000007
E00171415,E40000007
E00171416,E40000007
E00171417,E40000007
E00171418,E40000007
E00171419,E40000007
E00171421,E40000006
E00171422,E40000008
E00171424,E40000008
E00171425,E40000008
E00171427,E40000008
E00171428,E40000008
E00171430,E40000008
E00171432,E40000008
E00171433,E40000008
E00171435,E40000008
E00171436,E40000008
E00171438,E40000008
E00171439,E40000008
E00171441,E40000008
E00171442,E40000008
E00171444,E40000008
E00171446,E40000008
E00171447,E40000008
E00171449,E40000007
E00171450,E40000007
E00171451,E40000007
E00171452,E40000007
E00171453,E40000007
E00171454,E40000007
E00171455,E40000005
E00171456,E40000005
E00171457,E40000005
E00171458,E40000005
E00171459,E40000005
E00171460,E40000005
E00171461,E40000005
E00171462,E40000005
E00171463,E40000005
E00171464,E40000006
E00171465,E40000006
E00171466,E40000006
E00171467,E40000006
E00171468,E40000006
E00171469,E40000006
E00171470,E40000006
E00171471,E40000006
E00171472,E40000006
E00171473,E40000006
E00171474,E40000006
E00171475,E40000006
E00171476,E40000006
E00171477,E40000006
E00171478,E40000006
E00171479,E40000006
E00171480,E40000003
E00171481,E40000003
E00171483,E40000003
E00171484,E40000003
E00171486,E40000003
E00171488,E40000003
E00171489,E40000003
E00171491,E40000003
E00171492,E40000003
E00171494,E40000003
E00171495,E40000003
E00171497,E40000003
E00171498,E40000003
E00171500,E40000003
E00171502,E40000003
E00171503,E40000003
E00171505,E40000003
E00171506,E40000003
E00171508,E40000003
E00171509,E40000003
E00171511,E40000003
E00171512,E40000003
E00171514,E40000003
E00171516,E40000003
E00171517,E40000003
E00171519,E40000003
E00171520,E40000003
E00171521,E40000003
E00171522,E40000003
E00171523,E40000003
E00171524,E40000003
E00171525,E40000003
E00171526,E40000003
E00171527,E40000003
E00171528,E40000003
E00171529,E40000003
E00171530,E40000003
E00171531,E40000003
E00171532,E40000003
E00171533,E40000003
E00171534,E40000003
E00171535,E40000003
E00171536,E40000003
E00171537,E40000003
E00171538,E40000003
E00171539,E40000003
E00171540,E40000003
E00171541,E40000003
E00171542,E40000003
E00171543,E40000003
E00171544,E40000003
E00171545,E40000003
E00171546,E40000003
E00171547,E40000003
E00171548,E40000003
E00171549,E40000003
E00171550,E40000003
E00171551,E40000003
E00171552,E40000003
E00171553,E40000005
E00171554,E40000005
E00171555,E40000005
E00171556,E40000005
E00171557,E40000005
E00171558,E40000005
E00171559,E40000005
E00171560,E40000005
E00171561,E40000005
E00171562,E40000005
E00171563,E40000005
E00171564,E40000005
E00171565,E40000005
E00171566,E40000005
E00171567,E40000005
E00171568,E40000005
E00171569,E40000005
E00171570,E40000005
E00171571,E40000005
E00171572,E40000005
E00171573,E40000005
E00171574,E40000005
E00171575,E40000005
E00171576,E40000005
E00171577,E40000005
E00171578,E40000005
E00171579,E40000005
E00171580,E40000005
E00171581,E40000005
E00171582,E40000005
E00171583,E40000005
E00171584,E40000008
E00171585,E40000008
E00171586,E40000008
E00171587,E40000008
E00171588,E40000008
E00171589,E40000008
E00171590,E40000008
E00171591,E40000008
E00171592,E40000008
E00171593,E40000008
E00171594,E40000008
E00171595,E40000008
E00171596,E40000008
E00171597,E40000008
E00171598,E40000008
E00171599,E40000008
E00171600,E40000008
E00171601,E40000008
E00171602,E40000008
E00171603,E40000008
E00171604,E40000008
E00171605,E40000008
E00171606,E40000008
E00171607,E40000008
E00171608,E40000008
E00171609,E40000008
E00171610,E40000008
E00171611,E40000008
E00171612,E40000008
E00171613,E40000008
E00171614,E40000008
E00171615,E40000008
E00171616,E40000008
E00171617,E40000008
E00171618,E40000008
E00171619,E40000008
E00171620,E40000008
E00171621,E40000008
E00171622,E40000008
E00171623,E40000008
E00171624,E40000008
E00171625,E40000008
E00171626,E40000008
E00171627,E40000008
E00171628,E40000008
E00171629,E40000008
E00171630,E40000008
E00171631,E40000008
E00171632,E40000008
E00171633,E40000008
E00171634,E40000008
E00171635,E40000008
E00171636,E40000008
E00171637,E40000008
E00171638,E40000008
E00171639,E40000008
E00171640,E40000008
E00171641,E40000008
E00171642,E40000008
E00171643,E40000008
E00171644,E40000008
E00171645,E40000008
E00171646,E40000008
E00171647,E40000008
E00171648,E40000008
E00171649,E40000008
E00171650,E40000008
E00171651,E40000008
E00171652,E40000008
E00171653,E40000008
E00171654,E40000008
E00171655,E40000008
E00171656,E40000008
E00171657,E40000008
E00171658,E40000008
E00171659,E40000008
E00171660,E40000008
E00171661,E40000008
E00171662,E40000008
E00171663,E40000008
E00171664,E40000008
E00171665,E40000008
E00171666,E40000008
E00171667,E40000008
E00171668,E40000008
E00171669,E40000008
E00171670,E40000008
E00171671,E40000008
E00171672,E40000008
E00171673,E40000010
E00171674,E40000010
E00171675,E40000010
E00171676,E40000010
E00171677,E40000010
E00171678,E40000010
E00171679,E40000010
E00171680,E40000010
E00171681,E40000010
E00171682,E40000010
E00171683,E40000010
E00171684,E40000010
E00171685,E40000010
E00171686,E40000010
E00171687,E40000010
E00171688,E40000010
E00171689,E40000010
E00171690,E40000010
E00171691,E40000010
E00171692,E40000010
E00171693,E40000010
E00171694,E40000010
E00171695,E40000010
E00171696,E40000010
E00171697,E40000010
E00171698,E40000010
E00171699,E40000010
E00171700,E40000010
E00171701,E40000010
E00171702,E40000010
E00171703,E40000010
E00171704,E40000010
E00171705,E40000010
E00171706,E40000010
E00171707,E40000010
E00171708,E40000010
E00171709,E40000010
E00171710,E40000010
E00171711,E40000010
E00171712,E40000010
E00171713,E40000010
E00171714,E40000010
E00171715,E40000010
E00171716,E40000010
E00171717,E40000010
E00171718,E40000010
E00171719,E40000003
E00171721,E40000003
E00171722,E40000003
E00171724,E40000003
E00171725,E40000003
E00171727,E40000003
E00171729,E40000003
E00171730,E40000003
E00171732,E40000003
E00171733,E40000006
E00171735,E40000006
E00171736,E40000006
E00171738,E40000006
E00171739,E40000006
E00171741,E40000006
E00171743,E40000006
E00171744,E40000006
E00171746,E40000006
E00171747,E40000006
E00171749,E40000006
E00171750,E40000006
E00171752,E40000006
E00171753,E40000006
E00171755,E40000006
E00171757,E40000006
E00171758,E40000006
E00171760,E40000006
E00171761,E40000006
E00171763,E40000006
E00171764,E40000006
E00171766,E40000006
E00171767,E40000006
E00171769,E40000006
E00171771,E40000006
E00171772,E40000006
E00171774,E40000009
E00171775,E40000009
E00171777,E40000009
E00171778,E40000009
E00171780,E40000009
E00171781,E40000009
E00171783,E40000009
E00171785,E40000009
E00171786,E40000009
E00171788,E40000009
E00171789,E40000009
E00171791,E40000009
E00171792,E40000009
E00171794,E40000009
E00171795,E40000009
E00171797,E40000009
E00171799,E40000009
E00171800,E40000009
E00171802,E40000009
E00171803,E40000009
E00171805,E40000009
E00171806,E40000009
E00171808,E40000009
E00171809,E40000009
E00171811,E40000009
E00171813,E40000009
E00171814,E40000009
E00171816,E40000009
E00171817,E40000009
E00171819,E40000009
E00171820,E40000009
E00171822,E40000009
E00171823,E40000009
E00171825,E40000009
E00171827,E40000009
E00171828,E40000009
E00171830,E40000009
E00171831,E40000009
E00171833,E40000009
E00171834,E40000009
E00171836,E40000009
E00171837,E40000009
E00171839,E40000009
E00171841,E40000009
E00171842,E40000009
E00171844,E40000009
E00171845,E40000009
E00171847,E40000009
E00171848,E40000009
E00171850,E40000009
E00171851,E40000009
E00171853,E40000009
E00171855,E40000009
E00171856,E40000009
E00171858,E40000009
E00171859,E40000009
E00171861,E40000009
E00171862,E40000009
E00171864,E40000009
E00171865,E40000009
E00171867,E40000009
E00171869,E40000009
E00171870,E40000009
E00171872,E40000009
E00171873,E40000009
E00171875,E40000009
E00171876,E40000009
E00171878,E40000009
E00171879,E40000009
E00171881,E40000009
E00171882,E40000010
E00171883,E40000010
E00171884,E40000010
E00171885,E40000010
E00171886,E40000010
E00171887,E40000010
E00171888,E40000010
E00171889,E40000010
E00171890,E40000010
E00171891,E40000010
E00171892,E40000010
E00171893,E40000010
E00171894,E40000010
E00171895,E40000010
E00171896,E40000010
E00171897,E40000010
E00171898,E40000010
E00171899,E40000010
E00171900,E40000010
E00171901,E40000010
E00171902,E40000010
E00171903,E40000010
E00171904,E40000010
E00171905,E40000010
E00171906,E40000010
E00171907,E40000010
E00171908,E40000010
E00171909,E40000010
E00171910,E40000010
E00171911,E40000010
E00171912,E40000010
E00171913,E40000010
E00171914,E40000010
E00171915,E40000010
E00171916,E40000010
E00171917,E40000010
E00171918,E40000010
E00171919,E40000006
E00171920,E40000006
E00171921,E40000006
E00171922,E40000006
E00171923,E40000006
E00171924,E40000006
E00171925,E40000006
E00171926,E40000006
E00171927,E40000006
E00171928,E40000006
E00171929,E40000006
E00171930,E40000006
E00171931,E40000006
E00171932,E40000006
E00171933,E40000006
E00171934,E40000006
E00171935,E40000006
E00171936,E40000006
E00171937,E40000006
E00171938,E40000006
E00171939,E40000006
E00171940,E40000006
E00171942,E40000009
E00171943,E40000009
E00171945,E40000009
E00171946,E40000009
E00171948,E40000009
E00171949,E40000009
E00171951,E40000009
E00171953,E40000009
E00171954,E40000009
E00171956,E40000009
E00171957,E40000010
E00171959,E40000010
E00171960,E40000010
E00171962,E40000010
E00171963,E40000010
E00171965,E40000010
E00171967,E40000010
E00171968,E40000010
E00171970,E40000010
E00171971,E40000010
E00171973,E40000010
E00171974,E40000010
E00171976,E40000010
E00171977,E40000009
E00171978,E40000009
E00171979,E40000009
E00171980,E40000009
E00171981,E40000009
E00171982,E40000009
E00171983,E40000009
E00171984,E40000009
E00171985,E40000009
E00171986,E40000009
E00171987,E40000009
E00171988,E40000009
E00171989,E40000009
E00171990,E40000009
E00171991,E40000010
E00171992,E40000010
E00171993,E40000010
E00171994,E40000010
E00171995,E40000010
E00171996,E40000010
E00171997,E40000010
E00171998,E40000010
E00171999,E40000010
E00172000,E40000010
E00172001,E40000010
E00172002,E40000010
E00172003,E40000010
E00172004,E40000010
E00172005,E40000010
E00172006,E40000010
E00172007,E40000010
E00172008,E40000010
E00172009,E40000010
E00172010,E40000010
E00172011,E40000010
E00172012,E40000010
E00172013,E40000010
E00172014,E40000010
E00172015,E40000010
E00172016,E40000010
E00172017,E40000010
E00172018,E40000010
E00172019,E40000010
E00172020,E40000010
E00172021,E40000010
E00172022,E40000010
E00172023,E40000010
E00172024,E40000010
E00172025,E40000010
E00172026,E40000010
E00172027,E40000010
E00172028,E40000010
E00172029,E40000010
E00172030,E40000010
E00172031,E40000010
E00172032,E40000010
E00172033,E40000010
E00172034,E40000010
E00172035,E40000010
E00172036,E40000010
E00172037,E40000010
E00172038,E40000010
E00172039,E40000006
E00172040,E40000006
E00172041,E40000006
E00172042,E40000006
E00172043,E40000006
E00172044,E40000006
E00172045,E40000006
E00172046,E40000006
E00172047,E40000006
E00172048,E40000006
E00172049,E40000006
E00172050,E40000006
E00172051,E40000006
E00172052,E40000006
E00172053,E40000006
E00172054,E40000006
E00172055,E40000006
E00172056,E40000006
E00172057,E40000006
E00172058,E40000006
E00172059,E40000006
E00172060,E40000006
E00172061,E40000006
E00172062,E40000006
E00172063,E40000006
E00172064,E40000006
E00172065,E40000006
E00172066,E40000006
E00172067,E40000006
E00172068,E40000006
E00172069,E40000006
E00172070,E40000006
E00172071,E40000006
E00172072,E40000006
E00172073,E40000006
E00172074,E40000006
E00172075,E40000006
E00172076,E40000006
E00172077,E40000006
E00172078,E40000006
E00172079,E40000006
E00172080,E40000006
E00172081,E40000006
E00172082,E40000006
E00172083,E40000006
E00172084,E40000006
E00172085,E40000006
E00172086,E40000006
E00172087,E40000006
E00172088,E40000006
E00172089,E40000006
E00172090,E40000006
E00172091,E40000006
E00172092,E40000006
E00172093,E40000006
E00172094,E40000006
E00172095,E40000006
E00172096,E40000006
E00172097,E40000006
E00172098,E40000006
E00172099,E40000005
E00172100,E40000005
E00172101,E40000005
E00172102,E40000005
E00172103,E40000005
E00172104,E40000005
E00172105,E40000005
E00172106,E40000005
E00172107,E40000005
E00172108,E40000005
E00172109,E40000005
E00172110,E40000005
E00172111,E40000005
E00172112,E40000005
E00172113,E40000005
E00172114,E40000005
E00172115,E40000005
E00172116,E40000005
E00172117,E40000005
E00172118,E40000005
E00172119,E40000005
E00172120,E40000005
E00172121,E40000005
E00172122,E40000005
E00172123,E40000005
E00172124,E40000005
E00172125,E40000005
E00172126,E40000005
E00172127,E40000010
E00172128,E40000010
E00172130,E40000010
E00172131,E40000010
E00172133,E40000005
E00172134,E40000005
E00172135,E40000005
E00172136,E40000005
E00172137,E40000005
E00172138,E40000005
E00172139,E40000005
E00172140,E40000005
E00172141,E40000005
E00172142,E40000005
E00172143,E40000005
E00172144,E40000005
E00172145,E40000005
E00172146,E40000005
E00172147,E40000008
E00172148,E40000008
E00172149,E40000008
E00172150,E40000008
E00172151,E40000008
E00172152,E40000008
E00172153,E40000008
E00172154,E40000008
E00172155,E40000008
E00172156,E40000008
E00172157,E40000008
E00172158,E40000008
E00172159,E40000008
E00172160,E40000008
E00172161,E40000008
E00172162,E40000008
E00172163,E40000008
E00172164,E40000008
E00172165,E40000008
E00172166,E40000008
E00172167,E40000008
E00172168,E40000008
E00172169,E40000008
E00172170,E40000008
E00172171,E40000008
E00172172,E40000008
E00172173,E40000008
E00172174,E40000008
E00172175,E40000008
E00172176,E40000008
E00172177,E40000008
E00172178,E40000008
E00172179,E40000008
E00172180,E40000008
E00172181,E40000008
E00172182,E40000008
E00172183,E40000008
E00172184,E40000008
E00172185,E40000008
E00172186,E40000008
E00172187,E40000008
E00172188,E40000008
E00172189,E40000008
E00172190,E40000008
E00172191,E40000008
E00172192,E40000008
E00172193,E40000008
E00172194,E40000008
E00172195,E40000008
E00172196,E40000008
E00172197,E40000008
E00172198,E40000008
E00172199,E40000008
E00172200,E40000008
E00172201,E40000008
E00172202,E40000008
E00172203,E40000008
E00172204,E40000008
E00172205,E40000008
E00172206,E40000008
E00172207,E40000008
E00172208,E40000008
E00172209,E40000008
E00172210,E40000008
E00172211,E40000008
E00172212,E40000008
E00172213,E40000008
E00172214,E40000008
E00172215,E40000008
E00172216,E40000008
E00172217,E40000008
E00172218,E40000008
E00172219,E40000008
E00172220,E40000008
E00172221,E40000008
E00172222,E40000008
E00172223,E40000008
E00172224,E40000008
E00172225,E40000008
E00172226,E40000008
