OA,PCT
S00101667,PCT0513
S00101668,PCT0513
S00101669,PCT0513
S00101670,PCT0513
S00101671,PCT0513
S00101672,PCT0513
S00101673,PCT0513
S00101674,PCT0513
S00101675,PCT0513
S00101676,PCT0513
S00101677,PCT0513
S00101678,PCT0513
S00101679,PCT0513
S00101680,PCT0513
S00101681,PCT0513
S00101682,PCT0513
S00101683,PCT0513
S00101684,PCT0513
S00101685,PCT0513
S00101686,PCT0513
S00101687,PCT0513
S00101688,PCT0513
S00101689,PCT0513
S00101690,PCT0513
S00101691,PCT0513
S00101692,PCT0513
S00101693,PCT0513
S00101694,PCT0513
S00101695,PCT0513
S00101696,PCT0513
S00101697,PCT0513
S00101698,PCT0513
S00101699,PCT0513
S00101700,PCT0513
S00101701,PCT0513
S00101702,PCT0513
S00101703,PCT0513
S00101704,PCT0513
S00101705,PCT0513
S00101706,PCT0513
S00101707,PCT0513
S00101708,PCT0513
S00101709,PCT0513
S00101710,PCT0513
S00101711,PCT0513
S00101712,PCT0513
S00101713,PCT0513
S00101714,PCT0513
S00101715,PCT0513
S00101716,PCT0513
S00101717,PCT0513
S00101718,PCT0513
S00101719,PCT0513
S00101720,PCT0513
S00101721,PCT0513
S00101722,PCT0513
S00101723,PCT0513
S00101724,PCT0513
S00101725,PCT0513
S00101726,PCT0513
S00101727,PCT0513
S00101728,PCT0513
S00101729,PCT0513
S00101730,PCT0513
S00101731,PCT0513
S00101732,PCT0513
S00101733,PCT0513
S00101734,PCT0513
S00101735,PCT0513
S00101736,PCT0513
S00101737,PCT0900
S00101738,PCT0900
S00101739,PCT0900
S00101740,PCT0900
S00101741,PCT0900
S00101742,PCT0900
S00101743,PCT0900
S00101744,PCT0373
S00101745,PCT1031
S00101746,PCT1031
S00101747,PCT1031
S00101748,PCT1031
S00101749,PCT1031
S00101750,PCT1285
S00101751,PCT1285
S00101752,PCT1031
S00101753,PCT1031
S00101754,PCT1031
S00101755,PCT1031
S00101756,PCT1031
S00101757,PCT1031
S00101758,PCT1031
S00101759,PCT1285
S00101760,PCT1285
S00101761,PCT1285
S00101762,PCT1285
S00101763,PCT1285
S00101764,PCT1285
S00101765,PCT1285
S00101766,PCT1285
S00101767,PCT1285
S00101768,PCT1285
S00101769,PCT1285
S00101770,PCT1285
S00101771,PCT1285
S00101772,PCT0624
S00101773,PCT0624
S00101774,PCT0624
S00101775,PCT0942
S00101776,PCT0942
S00101777,PCT0942
S00101778,PCT0942
S00101779,PCT0543
S00101780,PCT0543
S00101781,PCT0942
S00101782,PCT0942
S00101783,PCT0942
S00101784,PCT0942
S00101785,PCT0942
S00101786,PCT0942
S00101787,PCT0942
S00101788,PCT0942
S00101789,PCT0942
S00101790,PCT0942
S00101791,PCT0942
S00101792,PCT0942
S00101793,PCT0435
S00101794,PCT0435
S00101795,PCT0435
S00101796,PCT0545
S00101797,PCT0545
S00101798,PCT0545
S00101799,PCT0545
S00101800,PCT0545
S00101801,PCT0545
S00101802,PCT0545
S00101803,PCT0545
S00101804,PCT0545
S00101805,PCT0545
S00101806,PCT0545
S00101807,PCT0545
S00101808,PCT0545
S00101809,PCT0545
S00101810,PCT0419
S00101811,PCT0419
S00101812,PCT0419
S00101813,PCT0419
S00101814,PCT0419
S00101815,PCT0419
S00101816,PCT0419
S00101817,PCT0419
S00101818,PCT0419
S00101819,PCT0419
S00101820,PCT0419
S00101821,PCT0419
S00101822,PCT0419
S00101823,PCT0321
S00101824,PCT0900
S00101825,PCT0900
S00101826,PCT0900
S00101827,PCT0900
S00101828,PCT0900
S00101829,PCT0900
S00101830,PCT0900
S00101831,PCT0900
S00101832,PCT0900
S00101833,PCT0900
S00101834,PCT0900
S00101835,PCT0900
S00101836,PCT0900
S00101837,PCT0900
S00101838,PCT0900
S00101839,PCT0900
S00101840,PCT0900
S00101841,PCT0900
S00101842,PCT0900
S00101843,PCT0900
S00101844,PCT0900
S00101845,PCT0900
S00101846,PCT0900
S00101847,PCT0900
S00101848,PCT0900
S00101849,PCT0900
S00101850,PCT0900
S00101851,PCT0900
S00101852,PCT0900
S00101853,PCT0900
S00101854,PCT0900
S00101855,PCT0900
S00101856,PCT0900
S00101857,PCT0900
S00101858,PCT0900
S00101859,PCT0900
S00101860,PCT0900
S00101861,PCT0900
S00101862,PCT0900
S00101863,PCT0900
S00101864,PCT0900
S00101865,PCT0900
S00101866,PCT0900
S00101867,PCT0900
S00101868,PCT0900
S00101869,PCT0900
S00101870,PCT0900
S00101871,PCT0900
S00101872,PCT0900
S00101873,PCT0900
S00101874,PCT0900
S00101875,PCT0900
S00101876,PCT0900
S00101877,PCT0900
S00101878,PCT0900
S00101879,PCT0900
S00101880,PCT0900
S00101881,PCT0900
S00101882,PCT0900
S00101883,PCT0900
S00101884,PCT0900
S00101885,PCT0900
S00101886,PCT0900
S00101887,PCT0900
S00101888,PCT0900
S00101889,PCT0900
S00101890,PCT0900
S00101891,PCT0900
S00101892,PCT0900
S00101893,PCT0900
S00101894,PCT0900
S00101895,PCT0900
S00101896,PCT0900
S00101897,PCT0900
S00101898,PCT0900
S00101899,PCT0900
S00101900,PCT0900
S00101901,PCT0900
S00101902,PCT0900
S00101903,PCT0900
S00101904,PCT0900
S00101905,PCT0900
S00101906,PCT0900
S00101907,PCT0900
S00101908,PCT0900
S00101909,PCT0900
S00101910,PCT0900
S00101911,PCT0900
S00101912,PCT0900
S00101913,PCT0900
S00101914,PCT0900
S00101915,PCT0900
S00101916,PCT0900
S00101917,PCT0900
S00101918,PCT0900
S00101919,PCT0900
S00101920,PCT0900
S00101921,PCT0900
S00101922,PCT0900
S00101923,PCT0900
S00101924,PCT0900
S00101925,PCT0900
S00101926,PCT0900
S00101927,PCT0900
S00101928,PCT0900
S00101929,PCT0900
S00101930,PCT0900
S00101931,PCT0900
S00101932,PCT0900
S00101933,PCT0900
S00101934,PCT0900
S00101935,PCT0900
S00101936,PCT0900
S00101937,PCT0900
S00101938,PCT0900
S00101939,PCT0900
S00101940,PCT0900
S00101941,PCT0900
S00101942,PCT0900
S00101943,PCT0900
S00101944,PCT0900
S00101945,PCT0900
S00101946,PCT0900
S00101947,PCT0900
S00101948,PCT0900
S00101949,PCT0900
S00101950,PCT0900
S00101951,PCT0900
S00101952,PCT0900
S00101953,PCT0900
S00101954,PCT0900
S00101955,PCT0900
S00101956,PCT0900
S00101957,PCT0900
S00101958,PCT0900
S00101959,PCT0900
S00101960,PCT0900
S00101961,PCT0900
S00101962,PCT0900
S00101963,PCT0900
S00101964,PCT0900
S00101965,PCT0900
S00101966,PCT0900
S00101967,PCT0900
S00101968,PCT0900
S00101969,PCT0900
S00101970,PCT1285
S00101971,PCT1285
S00101972,PCT1285
S00101973,PCT1285
S00101974,PCT1285
S00101975,PCT1285
S00101976,PCT1285
S00101977,PCT1285
S00101978,PCT1285
S00101979,PCT1285
S00101980,PCT1285
S00101981,PCT1285
S00101982,PCT1285
S00101983,PCT1285
S00101984,PCT1285
S00101985,PCT1285
S00101986,PCT1285
S00101987,PCT1285
S00101988,PCT1285
S00101989,PCT1285
S00101990,PCT0545
S00101991,PCT0545
S00101992,PCT0545
S00101993,PCT0900
S00101994,PCT0900
S00101995,PCT0900
S00101996,PCT0900
S00101997,PCT0900
S00101998,PCT0900
S00101999,PCT0900
S00102000,PCT0900
S00102001,PCT1285
S00102002,PCT1285
S00102003,PCT1285
S00102004,PCT1285
S00102005,PCT1285
S00102006,PCT1285
S00102007,PCT1285
S00102008,PCT1285
S00102009,PCT1285
S00102010,PCT1285
S00102011,PCT1285
S00102012,PCT1285
S00102013,PCT1285
S00102014,PCT1285
S00102015,PCT1285
S00102016,PCT1285
S00102017,PCT1285
S00102018,PCT1285
S00102019,PCT1285
S00102020,PCT1285
S00102021,PCT1285
S00102022,PCT1285
S00102023,PCT1285
S00102024,PCT1285
S00102025,PCT1285
S00102026,PCT1285
S00102027,PCT1285
S00102028,PCT1285
S00102029,PCT1285
S00102030,PCT1285
S00102031,PCT1285
S00102032,PCT1285
S00102033,PCT1285
S00102034,PCT1285
S00102035,PCT1285
S00102036,PCT1285
S00102037,PCT1285
S00102038,PCT1285
S00102039,PCT1285
S00102040,PCT1285
S00102041,PCT1285
S00102042,PCT1285
S00102043,PCT1285
S00102044,PCT1285
S00102045,PCT1285
S00102046,PCT1285
S00102047,PCT1285
S00102048,PCT1285
S00102049,PCT1285
S00102050,PCT1285
S00102051,PCT1285
S00102052,PCT1285
S00102053,PCT1285
S00102054,PCT1285
S00102055,PCT1285
S00102056,PCT1285
S00102057,PCT1285
S00102058,PCT1285
S00102059,PCT1285
S00102060,PCT1285
S00102061,PCT1285
S00102062,PCT1285
S00102063,PCT1285
S00102064,PCT1285
S00102065,PCT1285
S00102066,PCT1285
S00102067,PCT1285
S00102068,PCT1285
S00102069,PCT1285
S00102070,PCT1285
S00102071,PCT1285
S00102072,PCT1285
S00102073,PCT1285
S00102074,PCT1285
S00102075,PCT1031
S00102076,PCT1031
S00102077,PCT1031
S00102078,PCT1031
S00102079,PCT1031
S00102080,PCT1031
S00102081,PCT1031
S00102082,PCT1031
S00102083,PCT1031
S00102084,PCT1031
S00102085,PCT1031
S00102086,PCT1031
S00102087,PCT1031
S00102088,PCT1031
S00102089,PCT1031
S00102090,PCT1031
S00102091,PCT1031
S00102092,PCT1031
S00102093,PCT1031
S00102094,PCT1031
S00102095,PCT1031
S00102096,PCT1031
S00102097,PCT1031
S00102098,PCT1031
S00102099,PCT1031
S00102100,PCT1031
S00102101,PCT1031
S00102102,PCT1031
S00102103,PCT1031
S00102104,PCT1031
S00102105,PCT1031
S00102106,PCT1031
S00102107,PCT1031
S00102108,PCT1031
S00102109,PCT1031
S00102110,PCT1031
S00102111,PCT1031
S00102112,PCT1031
S00102113,PCT1031
S00102114,PCT1031
S00102115,PCT1031
S00102116,PCT1031
S00102117,PCT1031
S00102118,PCT1031
S00102119,PCT1031
S00102120,PCT1031
S00102121,PCT1031
S00102122,PCT1031
S00102123,PCT1031
S00102124,PCT1031
S00102125,PCT1031
S00102126,PCT1031
S00102127,PCT1031
S00102128,PCT1031
S00102129,PCT1031
S00102130,PCT1031
S00102131,PCT1031
S00102132,PCT1031
S00102133,PCT0545
S00102134,PCT0545
S00102135,PCT0545
S00102136,PCT0545
S00102137,PCT0545
S00102138,PCT0545
S00102139,PCT0545
S00102140,PCT0545
S00102141,PCT0545
S00102142,PCT0545
S00102143,PCT0545
S00102144,PCT0545
S00102145,PCT0545
S00102146,PCT0545
S00102147,PCT0545
S00102148,PCT0545
S00102149,PCT0545
S00102150,PCT0545
S00102151,PCT0545
S00102152,PCT0545
S00102153,PCT0545
S00102154,PCT0545
S00102155,PCT0545
S00102156,PCT0545
S00102157,PCT0545
S00102158,PCT0545
S00102159,PCT0545
S00102160,PCT0545
S00102161,PCT0545
S00102162,PCT0545
S00102163,PCT0545
S00102164,PCT0545
S00102165,PCT0545
S00102166,PCT0545
S00102167,PCT0545
S00102168,PCT0545
S00102169,PCT0545
S00102170,PCT0545
S00102171,PCT0545
S00102172,PCT0545
S00102173,PCT0545
S00102174,PCT0545
S00102175,PCT0545
S00102176,PCT0545
S00102177,PCT0545
S00102178,PCT0545
S00102179,PCT0545
S00102180,PCT0545
S00102181,PCT0545
S00102182,PCT0545
S00102183,PCT0545
S00102184,PCT0545
S00102185,PCT0545
S00102186,PCT0545
S00102187,PCT0545
S00102188,PCT0545
S00102189,PCT0545
S00102190,PCT0545
S00102191,PCT0545
S00102192,PCT0545
S00102193,PCT0545
S00102194,PCT1031
S00102195,PCT1031
S00102196,PCT1031
S00102197,PCT1031
S00102198,PCT1031
S00102199,PCT1031
S00102200,PCT1031
S00102201,PCT1031
S00102202,PCT1031
S00102203,PCT1031
S00102204,PCT1031
S00102205,PCT1031
S00102206,PCT1031
S00102207,PCT1031
S00102208,PCT1031
S00102209,PCT1031
S00102210,PCT1031
S00102211,PCT1031
S00102212,PCT1031
S00102213,PCT1031
S00102214,PCT1031
S00102215,PCT1031
S00102216,PCT1031
S00102217,PCT1031
S00102218,PCT1031
S00102219,PCT1031
S00102220,PCT1031
S00102221,PCT1031
S00102222,PCT1031
S00102223,PCT1031
S00102224,PCT1031
S00102225,PCT1031
S00102226,PCT1031
S00102227,PCT1031
S00102228,PCT1031
S00102229,PCT1031
S00102230,PCT1031
S00102231,PCT1031
S00102232,PCT1031
S00102233,PCT1031
S00102234,PCT1031
S00102235,PCT1031
S00102236,PCT1031
S00102237,PCT1031
S00102238,PCT1031
S00102239,PCT1031
S00102240,PCT1031
S00102241,PCT1031
S00102242,PCT0435
S00102243,PCT0435
S00102244,PCT0435
S00102245,PCT0435
S00102246,PCT0435
S00102247,PCT0435
S00102248,PCT0435
S00102249,PCT0435
S00102250,PCT0435
S00102251,PCT0435
S00102252,PCT0435
S00102253,PCT0435
S00102254,PCT0419
S00102255,PCT0419
S00102256,PCT0419
S00102257,PCT0419
S00102258,PCT0419
S00102259,PCT0419
S00102260,PCT0419
S00102261,PCT0419
S00102262,PCT0419
S00102263,PCT0419
S00102264,PCT0419
S00102265,PCT0419
S00102266,PCT0419
S00102267,PCT0419
S00102268,PCT0419
S00102269,PCT0419
S00102270,PCT0419
S00102271,PCT0419
S00102272,PCT0419
S00102273,PCT0419
S00102274,PCT0419
S00102275,PCT0419
S00102276,PCT0419
S00102277,PCT0419
S00102278,PCT0419
S00102279,PCT0419
S00102280,PCT0419
S00102281,PCT0419
S00102282,PCT0419
S00102283,PCT0419
S00102284,PCT0419
S00102285,PCT0419
S00102286,PCT0419
S00102287,PCT0419
S00102288,PCT0419
S00102289,PCT0419
S00102290,PCT0419
S00102291,PCT0419
S00102292,PCT0419
S00102293,PCT0419
S00102294,PCT0419
S00102295,PCT0419
S00102296,PCT0419
S00102297,PCT0419
S00102298,PCT0419
S00102299,PCT1031
S00102300,PCT1031
S00102301,PCT1031
S00102302,PCT1031
S00102303,PCT1031
S00102304,PCT1031
S00102305,PCT1031
S00102306,PCT0543
S00102307,PCT0543
S00102308,PCT0543
S00102309,PCT0543
S00102310,PCT0543
S00102311,PCT0543
S00102312,PCT0543
S00102313,PCT0543
S00102314,PCT0543
S00102315,PCT0543
S00102316,PCT0543
S00102317,PCT0543
S00102318,PCT0543
S00102319,PCT0543
S00102320,PCT0543
S00102321,PCT0942
S00102322,PCT0942
S00102323,PCT0942
S00102324,PCT0942
S00102325,PCT0942
S00102326,PCT0942
S00102327,PCT0942
S00102328,PCT0942
S00102329,PCT0942
S00102330,PCT0942
S00102331,PCT0942
S00102332,PCT0942
S00102333,PCT0942
S00102334,PCT0942
S00102335,PCT0942
S00102336,PCT0942
S00102337,PCT0942
S00102338,PCT0942
S00102339,PCT0942
S00102340,PCT0942
S00102341,PCT0942
S00102342,PCT0942
S00102343,PCT0942
S00102344,PCT0942
S00102345,PCT0942
S00102346,PCT0942
S00102347,PCT0942
S00102348,PCT0942
S00102349,PCT0942
S00102350,PCT0942
S00102351,PCT0942
S00102352,PCT0942
S00102353,PCT0942
S00102354,PCT0942
S00102355,PCT0942
S00102356,PCT0942
S00102357,PCT0942
S00102358,PCT0942
S00102359,PCT0942
S00102360,PCT0942
S00102361,PCT0942
S00102362,PCT0942
S00102363,PCT0942
S00102364,PCT0942
S00102365,PCT0545
S00102366,PCT0545
S00102367,PCT0545
S00102368,PCT0419
S00102369,PCT0321
S00102370,PCT0900
S00102371,PCT1031
S00102372,PCT1031
S00102373,PCT1031
S00102374,PCT1031
S00102375,PCT0900
S00102376,PCT0900
S00102377,PCT0900
S00102378,PCT0900
S00102379,PCT0900
S00102380,PCT1031
S00102381,PCT0900
S00102382,PCT0900
S00102383,PCT0900
S00102384,PCT0900
S00102385,PCT0900
S00102386,PCT1031
S00102387,PCT1031
S00102388,PCT1031
S00102389,PCT0900
S00102390,PCT0900
S00102391,PCT1285
S00102392,PCT0545
S00102393,PCT0900
S00102394,PCT1285
S00102395,PCT1285
S00102396,PCT1285
S00102397,PCT1285
S00102398,PCT1285
S00102399,PCT1285
S00102400,PCT1285
S00102401,PCT1285
S00102402,PCT1285
S00102403,PCT1285
S00102404,PCT1285
S00102405,PCT1285
S00102406,PCT1285
S00102407,PCT1285
S00102408,PCT1285
S00102409,PCT1285
S00102410,PCT1285
S00102411,PCT1031
S00102412,PCT1031
S00102413,PCT0545
S00102414,PCT1285
S00102415,PCT0545
S00102416,PCT0545
S00102417,PCT0545
S00102418,PCT0545
S00102419,PCT1031
S00102420,PCT1031
S00102421,PCT0435
S00102422,PCT0419
S00102423,PCT0419
S00102424,PCT0419
S00102425,PCT0942
S00102426,PCT0419
S00102427,PCT0419
S00102428,PCT0942
S00102429,PCT1031
S00102430,PCT0543
S00102431,PCT0543
S00102432,PCT0942
S00102433,PCT0942
S00102434,PCT0900
S00102435,PCT0942
S00102436,PCT0435
S00102437,PCT0900
S00102438,PCT0900
S00102439,PCT1285
S00102440,PCT1285
S00102441,PCT1031
S00102442,PCT1031
S00102443,PCT0543
S00102444,PCT0543
S00102445,PCT0942
S00102446,PCT0942
S00102447,PCT0942
S00102448,PCT0545
S00102449,PCT0545
S00102450,PCT0419
S00102451,PCT0419
S00102452,PCT0419
S00102453,PCT0419
S00102454,PCT0419
S00102455,PCT0419
S00102456,PCT0419
S00102457,PCT0419
S00102458,PCT0419
S00102459,PCT0900
S00102460,PCT0900
S00102461,PCT0900
S00102462,PCT0900
S00102463,PCT0900
S00102464,PCT0900
S00102465,PCT0900
S00102466,PCT0900
S00102467,PCT0900
S00102468,PCT0900
S00102469,PCT0900
S00102470,PCT0900
S00102471,PCT0900
S00102472,PCT0900
S00102473,PCT0900
S00102474,PCT0900
S00102475,PCT0900
S00102476,PCT0900
S00102477,PCT0900
S00102478,PCT0900
S00102479,PCT0900
S00102480,PCT0900
S00102481,PCT0900
S00102482,PCT0900
S00102483,PCT0900
S00102484,PCT0900
S00102485,PCT0900
S00102486,PCT0900
S00102487,PCT0900
S00102488,PCT0900
S00102489,PCT0900
S00102490,PCT0900
S00102491,PCT1285
S00102492,PCT1285
S00102493,PCT1285
S00102494,PCT0545
S00102495,PCT0545
S00102496,PCT0545
S00102497,PCT1285
S00102498,PCT1285
S00102499,PCT1285
S00102500,PCT1285
S00102501,PCT1285
S00102502,PCT1285
S00102503,PCT1285
S00102504,PCT1285
S00102505,PCT1285
S00102506,PCT1285
S00102507,PCT1285
S00102508,PCT1285
S00102509,PCT1285
S00102510,PCT1285
S00102511,PCT1031
S00102512,PCT1031
S00102513,PCT1031
S00102514,PCT1031
S00102515,PCT1031
S00102516,PCT1031
S00102517,PCT1031
S00102518,PCT0545
S00102519,PCT0545
S00102520,PCT0545
S00102521,PCT0545
S00102522,PCT0545
S00102523,PCT0545
S00102524,PCT0545
S00102525,PCT0545
S00102526,PCT0545
S00102527,PCT1031
S00102528,PCT1031
S00102529,PCT1031
S00102530,PCT1031
S00102531,PCT1031
S00102532,PCT1031
S00102533,PCT0435
S00102534,PCT0435
S00102535,PCT0435
S00102536,PCT0419
S00102537,PCT0419
S00102538,PCT0419
S00102539,PCT0419
S00102540,PCT0419
S00102541,PCT0419
S00102542,PCT0419
S00102543,PCT0419
S00102544,PCT0419
S00102545,PCT0419
S00102546,PCT0419
S00102547,PCT0419
S00102548,PCT0419
S00102549,PCT0419
S00102550,PCT0419
S00102551,PCT0419
S00102552,PCT0419
S00102553,PCT0419
S00102554,PCT0543
S00102555,PCT0543
S00102556,PCT0942
S00102557,PCT0942
S00102558,PCT0942
S00102559,PCT0942
S00102560,PCT0942
S00102561,PCT0942
S00102562,PCT0942
S00102563,PCT0942
S00102564,PCT1285
S00102565,PCT1285
S00102566,PCT1031
S00102567,PCT1031
S00102568,PCT1031
S00102569,PCT1031
S00102570,PCT1031
S00102571,PCT1031
S00102572,PCT1031
S00102573,PCT1031
S00102574,PCT1031
S00102575,PCT0513
S00102576,PCT0513
S00102577,PCT0513
S00102578,PCT0513
S00102579,PCT0513
S00102580,PCT0513
S00102581,PCT0513
S00102582,PCT0513
S00102583,PCT0513
S00102584,PCT0513
S00102585,PCT0513
S00102586,PCT0513
S00102587,PCT0513
S00102588,PCT0513
S00102589,PCT0513
S00102590,PCT0513
S00102591,PCT0513
S00102592,PCT0513
S00102593,PCT0513
S00102594,PCT0513
S00102595,PCT0513
S00102596,PCT0513
S00102597,PCT0513
S00102598,PCT0513
S00102599,PCT0513
S00102600,PCT0513
S00102601,PCT0513
S00102602,PCT0513
S00102603,PCT0513
S00102604,PCT0513
S00102605,PCT0513
S00102606,PCT0513
S00102607,PCT0513
S00102608,PCT0513
S00102609,PCT0513
S00102610,PCT0513
S00102611,PCT0513
S00102612,PCT0513
S00102613,PCT0513
S00102614,PCT0513
S00102615,PCT0513
S00102616,PCT0513
S00102617,PCT0513
S00102618,PCT0513
S00102619,PCT0513
S00102620,PCT0513
S00102621,PCT0513
S00102622,PCT0513
S00102623,PCT0513
S00102624,PCT0513
S00102625,PCT0513
S00102626,PCT0513
S00102627,PCT0513
S00102628,PCT0513
S00102629,PCT0513
S00102630,PCT0513
S00102631,PCT0513
S00102632,PCT0513
S00102633,PCT0513
S00102634,PCT0513
S00102635,PCT0513
S00102636,PCT0513
S00102637,PCT0513
S00102638,PCT0513
S00102639,PCT0513
S00102640,PCT0513
S00102641,PCT0513
S00102642,PCT0513
S00102643,PCT0513
S00102644,PCT0513
S00102645,PCT0513
S00102646,PCT0513
S00102647,PCT0513
S00102648,PCT0513
S00102649,PCT0513
S00102650,PCT0513
S00102651,PCT0513
S00102652,PCT0513
S00102653,PCT0513
S00102654,PCT0513
S00102655,PCT0513
S00102656,PCT0513
S00102657,PCT0513
S00102658,PCT0513
S00102659,PCT0513
S00102660,PCT0513
S00102661,PCT0513
S00102662,PCT0513
S00102663,PCT0513
S00102664,PCT0513
S00102665,PCT0513
S00102666,PCT0513
S00102667,PCT0513
S00102668,PCT0513
S00102669,PCT0513
S00102670,PCT0513
S00102671,PCT0513
S00102672,PCT0513
S00102673,PCT0513
S00102674,PCT0513
S00102675,PCT0513
S00102676,PCT0513
S00102677,PCT0513
S00102678,PCT0513
S00102679,PCT0513
S00102680,PCT0513
S00102681,PCT0513
S00102682,PCT0513
S00102683,PCT0513
S00102684,PCT0513
S00102685,PCT0513
S00102686,PCT0513
S00102687,PCT0513
S00102688,PCT0513
S00102689,PCT0513
S00102690,PCT0513
S00102691,PCT0513
S00102692,PCT0513
S00102693,PCT0513
S00102694,PCT0513
S00102695,PCT0513
S00102696,PCT0513
S00102697,PCT0513
S00102698,PCT0513
S00102699,PCT0513
S00102700,PCT0513
S00102701,PCT0513
S00102702,PCT0513
S00102703,PCT0513
S00102704,PCT0513
S00102705,PCT0513
S00102706,PCT0513
S00102707,PCT0513
S00102708,PCT0513
S00102709,PCT0513
S00102710,PCT0513
S00102711,PCT0513
S00102712,PCT0513
S00102713,PCT0513
S00102714,PCT0513
S00102715,PCT0513
S00102716,PCT0513
S00102717,PCT0513
S00102718,PCT0513
S00102719,PCT0513
S00102720,PCT0513
S00102721,PCT0513
S00102722,PCT0513
S00102723,PCT0513
S00102724,PCT0513
S00102725,PCT0513
S00102726,PCT0513
S00102727,PCT0513
S00102728,PCT0513
S00102729,PCT0513
S00102730,PCT0513
S00102731,PCT0513
S00102732,PCT0513
S00102733,PCT0513
S00102734,PCT0513
S00102735,PCT0513
S00102736,PCT0513
S00102737,PCT0513
S00102738,PCT0513
S00102739,PCT0513
S00102740,PCT0513
S00102741,PCT0513
S00102742,PCT0513
S00102743,PCT0513
S00102744,PCT0513
S00102745,PCT0513
S00102746,PCT0513
S00102747,PCT0513
S00102748,PCT0513
S00102749,PCT0513
S00102750,PCT0513
S00102751,PCT0513
S00102752,PCT0513
S00102753,PCT0513
S00102754,PCT0513
S00102755,PCT0513
S00102756,PCT0513
S00102757,PCT0513
S00102758,PCT0513
S00102759,PCT0513
S00102760,PCT0513
S00102761,PCT0513
S00102762,PCT0513
S00102763,PCT0513
S00102764,PCT0513
S00102765,PCT0513
S00102766,PCT0513
S00102767,PCT0513
S00102768,PCT0513
S00102769,PCT0513
S00102770,PCT0513
S00102771,PCT0513
S00102772,PCT0513
S00102773,PCT0513
S00102774,PCT0513
S00102775,PCT0513
S00102776,PCT0513
S00102777,PCT0513
S00102778,PCT0513
S00102779,PCT0513
S00102780,PCT0513
S00102781,PCT0513
S00102782,PCT0513
S00102783,PCT0513
S00102784,PCT0513
S00102785,PCT0513
S00102786,PCT0513
S00102787,PCT0513
S00102788,PCT0513
S00102789,PCT0513
S00102790,PCT0513
S00102791,PCT0513
S00102792,PCT0513
S00102793,PCT0513
S00102794,PCT0513
S00102795,PCT0513
S00102796,PCT0513
S00102797,PCT0513
S00102798,PCT0513
S00102799,PCT0513
S00102800,PCT0513
S00102801,PCT0513
S00102802,PCT0513
S00102803,PCT0513
S00102804,PCT0513
S00102805,PCT0513
S00102806,PCT0513
S00102807,PCT0513
S00102808,PCT0513
S00102809,PCT0513
S00102810,PCT0513
S00102811,PCT0513
S00102812,PCT0513
S00102813,PCT0513
S00102814,PCT0513
S00102815,PCT0513
S00102816,PCT0513
S00102817,PCT0513
S00102818,PCT0513
S00102819,PCT0513
S00102820,PCT0513
S00102821,PCT0513
S00102822,PCT0513
S00102823,PCT0513
S00102824,PCT0513
S00102825,PCT0513
S00102826,PCT0513
S00102827,PCT0513
S00102828,PCT0513
S00102829,PCT0513
S00102830,PCT0513
S00102831,PCT0513
S00102832,PCT0513
S00102833,PCT0513
S00102834,PCT0513
S00102835,PCT0513
S00102836,PCT0513
S00102837,PCT0513
S00102838,PCT0513
S00102839,PCT0513
S00102840,PCT0513
S00102841,PCT0513
S00102842,PCT0513
S00102843,PCT0513
S00102844,PCT0513
S00102845,PCT0513
S00102846,PCT0513
S00102847,PCT0513
S00102848,PCT0513
S00102849,PCT0513
S00102850,PCT0513
S00102851,PCT0513
S00102852,PCT0513
S00102853,PCT0513
S00102854,PCT0513
S00102855,PCT0513
S00102856,PCT0513
S00102857,PCT0513
S00102858,PCT0513
S00102859,PCT0513
S00102860,PCT0513
S00102861,PCT0513
S00102862,PCT0513
S00102863,PCT0513
S00102864,PCT0513
S00102865,PCT0513
S00102866,PCT0513
S00102867,PCT0513
S00102868,PCT0513
S00102869,PCT0513
S00102870,PCT0513
S00102871,PCT0513
S00102872,PCT0513
S00102873,PCT0513
S00102874,PCT0513
S00102875,PCT0513
S00102876,PCT0513
S00102877,PCT0513
S00102878,PCT0513
S00102879,PCT0513
S00102880,PCT0513
S00102881,PCT0513
S00102882,PCT0513
S00102883,PCT0513
S00102884,PCT0513
S00102885,PCT0513
S00102886,PCT0513
S00102887,PCT0513
S00102888,PCT0513
S00102889,PCT0513
S00102890,PCT0513
S00102891,PCT0513
S00102892,PCT0513
S00102893,PCT0513
S00102894,PCT0513
S00102895,PCT0513
S00102896,PCT0513
S00102897,PCT0513
S00102898,PCT0513
S00102899,PCT0513
S00102900,PCT0513
S00102901,PCT0513
S00102902,PCT0513
S00102903,PCT0513
S00102904,PCT0513
S00102905,PCT0513
S00102906,PCT0513
S00102907,PCT0513
S00102908,PCT0513
S00102909,PCT0513
S00102910,PCT0513
S00102911,PCT0513
S00102912,PCT0513
S00102913,PCT0513
S00102914,PCT0513
S00102915,PCT0513
S00102916,PCT0513
S00102917,PCT0513
S00102918,PCT0513
S00102919,PCT0513
S00102920,PCT0513
S00102921,PCT0513
S00102922,PCT0513
S00102923,PCT0513
S00102924,PCT0513
S00102925,PCT0513
S00102926,PCT0513
S00102927,PCT0513
S00102928,PCT0513
S00102929,PCT0513
S00102930,PCT0513
S00102931,PCT0513
S00102932,PCT0513
S00102933,PCT0513
S00102934,PCT0513
S00102935,PCT0513
S00102936,PCT0513
S00102937,PCT0513
S00102938,PCT0513
